id,country,year,continent,least_developed,life_expectancy,population,co2_emissions,health_expenditure,electric_power_consumption,forest_area,gdp_per_capita,individuals_using_the_internet,military_expenditure,people_practicing_open_defecation,people_using_at_least_basic_drinking_water_services,obesity_among_adults,beer_consumption_per_capita,avg_years_of_schooling,secondary_enroll,annotations
293,Pakistan,2010,Asia,False,65.264,179424643,0.783727323,2.59675789,436.6827154,5.310463367,4379.058818,8.0,3.423690973,22.48142121,88.7234313,5.7,0.0,4.7,33.17972946,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
294,Panama,2005,North America,False,75.892,3330222,2.137995571,6.09434938,1424.133683,58.98661555,10532.57755,11.48400928,0.0,6.757135034,91.02301344,16.3,2.93101,9.0,67.9956665,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
295,Panama,2006,North America,False,76.06,3391673,2.208349617,6.45193529,1455.158245,58.8330643,11583.27572,17.34956617,0.0,6.580309642,91.20005396,16.9,3.14752,9.1,67.73319244,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
296,Panama,2007,North America,False,76.234,3453671,2.165811399,6.92857409,1478.031638,58.67951305,13082.82258,22.29,0.0,6.404972326,91.37306872,17.4,3.47792,9.2,67.95613098,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
297,Panama,2008,North America,False,76.414,3516204,2.076102578,6.84644938,1571.950542,58.5259618,14387.3688,33.82,0.0,6.230827896,91.5424391,18.0,3.86468,9.2,68.78697205,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
298,Panama,2009,North America,False,76.6,3579215,2.430700533,6.99648428,1626.754307,58.37241055,14401.48823,39.08,0.0,6.058016101,91.70799818,18.5,4.0371,9.3,69.99185181,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
299,Panama,2010,North America,False,76.792,3642691,2.522860045,7.08509684,1639.465637,58.2188593,15155.19717,40.1,0.0,5.886666925,91.86961969,19.0,4.1,9.3,71.30345154,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
300,Paraguay,2005,South America,False,71.667,5824095,0.635291843,4.82934666,824.3528202,53.5638812,7488.941084,7.907007861,0.7214804,0.812350486,83.30341402,13.3,2.83521,7.3,66.07154083,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
301,Paraguay,2006,South America,False,71.862,5913212,0.667995676,5.01927567,859.5326828,52.70270828,7969.188901,7.962073884,0.793455135,0.797986645,84.73071742,13.8,3.00066,7.1,65.54087067,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
302,Paraguay,2007,South America,False,72.055,5998430,0.620162281,5.02042675,916.0841857,51.84153536,8505.714498,11.21,0.741436848,0.78373412,86.14145608,14.2,2.98016,7.1,65.46018982,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
303,Paraguay,2008,South America,False,72.251,6081296,0.710374922,5.04564476,978.7561078,50.98036245,9106.203424,14.27,0.684193506,0.769585682,87.53594514,14.7,3.55036,7.4,66.42829895,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
304,Paraguay,2009,South America,False,72.45,6163970,0.741405323,5.52839279,1027.741455,50.11918953,9018.039513,18.9,0.753950699,0.755547927,88.91401292,15.2,3.26773,7.0,66.7854538,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
305,Paraguay,2010,South America,False,72.653,6248017,0.80665593,5.47032022,1086.475113,49.25801661,10002.62682,19.8,0.751146438,0.74162036,90.27575476,15.7,3.27,7.7,67.67794037,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
306,Peru,2005,South America,False,72.908,27866140,1.122868144,4.66595268,792.6375928,58.33891797,6614.108142,17.1,1.604727723,14.46934068,84.08286419,14.2,2.13613,8.7,82.1969986,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
307,Peru,2006,South America,False,73.222,28102055,1.097428645,4.4095645,829.6089806,58.24141563,7269.979011,20.7,1.469151636,13.69279238,84.77880793,14.6,2.32844,8.1,84.73117828,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
308,Peru,2007,South America,False,73.528,28333050,1.193306099,4.42612123,882.8180003,58.14391328,8036.41525,25.2,1.303938254,12.93014735,85.46383727,15.0,2.59596,8.1,87.34761047,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
309,Peru,2008,South America,False,73.826,28562321,1.340577361,4.51443434,966.750844,58.04641094,8866.318061,30.57,1.234750617,12.21990167,86.09889487,15.4,2.8504,8.4,88.22151947,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
310,Peru,2009,South America,False,74.12,28792663,1.429878097,4.97619247,1042.352265,57.94890859,8948.761452,31.4,1.521644203,11.53477927,86.7103888,15.9,3.06503,8.4,90.83499908,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
311,Peru,2010,South America,False,74.41,29027680,1.550244456,4.71548748,1048.183699,57.85140625,9731.487772,34.77,1.463095269,10.85566817,87.31744155,16.3,3.2,8.4,92.27526093,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
312,Poland,2005,Europe,False,74.99512195,38165445,7.895886085,5.80689144,3416.118632,30.01338426,13896.79338,38.81,1.92612987,0.0,98.10232225,20.3,4.83874,11.6,99.58297729,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
313,Poland,2006,Europe,False,75.14390244,38141267,8.234912499,5.80280542,3437.323998,30.10250718,15152.33608,44.58,1.920044792,0.0,98.09885252,20.7,5.21417,11.7,98.65074921,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
314,Poland,2007,Europe,False,75.24390244,38120560,8.220760788,5.87339211,3584.962188,30.1906503,16802.83391,48.6,2.002032828,0.0,98.09535171,21.1,5.5503,11.8,98.08261871,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
315,Poland,2008,Europe,False,75.54390244,38125759,8.087182909,6.37592173,3661.646104,30.28077049,18303.35292,53.13,1.752139711,0.0,98.09182193,21.6,5.59286,11.9,97.14994812,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
316,Poland,2009,Europe,False,75.69512195,38151603,7.791547049,6.587708,3725.748778,30.37090244,19239.92847,58.97,1.797416228,0.0,98.0883186,22.0,5.39005,12.1,96.24035645,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
317,Poland,2010,Europe,False,76.24634146,38042794,8.247028077,6.41223288,3590.832081,30.45905707,21072.52658,62.32,1.831918299,0.0,98.2772052,22.5,5.32,12.2,95.94371033,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
318,Portugal,2005,Europe,False,78.07073171,10503330,6.233261377,9.65306759,4533.539695,35.71116213,22725.27749,34.99,2.047303882,0.0,99.05740005,17.1,3.26544,7.5,97.93074036,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
319,Portugal,2006,Europe,False,78.4195122,10522288,5.74494832,9.35422611,4682.991013,35.67945775,24682.71885,38.01,1.949969959,0.0,99.16113669,17.7,3.21226,7.6,98.49389648,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
320,Portugal,2007,Europe,False,78.32195122,10542964,5.577179172,9.25186634,4827.467182,35.64775336,25733.12709,42.09,1.818055227,0.0,99.26515664,18.2,3.15659,7.7,101.9628601,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
321,Portugal,2008,Europe,False,78.52439024,10558177,5.38350514,9.58307838,4890.560188,35.61604898,26665.8373,44.13,1.836558719,0.0,99.36946051,18.8,3.09825,7.8,103.6930389,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
322,Portugal,2009,Europe,False,78.72682927,10568247,5.327278898,10.13070393,4850.837413,35.53772246,26458.91104,48.27,2.03079895,0.0,99.47403792,19.3,3.03799,7.9,105.9038925,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
323,Portugal,2010,Europe,False,79.02682927,10573100,4.817886772,10.03250504,4843.849694,35.50605961,27261.95345,53.3,1.980216597,0.0,99.578895,19.9,3.03,8.1,106.7521362,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
324,Romania,2005,Europe,False,71.91219512,21319685,4.442373285,5.52778149,2295.570505,28.0046091,9602.104759,21.5,1.981935276,0.0,100.0,18.7,4.07932,10.1,82.47559357,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
325,Romania,2006,Europe,False,72.16341463,21193760,4.683454099,5.07106066,2365.419564,28.06939734,11556.62425,24.66,1.822571075,0.0,100.0,19.1,4.63564,10.3,83.81860352,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
326,Romania,2007,Europe,False,72.56585366,20882982,4.632001472,5.02223349,2446.286077,28.14519988,13700.09357,28.3,1.49361826,0.0,100.0,19.6,5.62141,10.5,87.30476379,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
327,Romania,2008,Europe,False,72.56585366,20537875,4.646050196,5.02274227,2529.906888,28.20878643,16782.22907,32.42,1.399984366,0.0,100.0,20.0,5.7447,10.6,92.89129639,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
328,Romania,2009,Europe,False,73.3097561,20367487,3.962688135,5.27841282,2605.819735,28.25393376,16631.85819,36.6,1.278069612,0.0,100.0,20.5,5.18661,10.6,95.29490662,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
329,Romania,2010,Europe,False,73.45853659,20246871,3.83367893,5.76614237,2390.574743,28.31993045,16976.25909,39.93,1.254421591,0.0,100.0,21.0,4.83,10.7,97.66126251,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
330,Serbia,2005,Europe,False,72.83414634,7440769,6.81246772,8.27808189,4258.251568,29.861,9181.688301,26.3,2.27394358,0.067229172,89.65237442,18.4,3.931,10.2,88.59040833,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
331,Serbia,2006,Europe,False,73.38536585,7411569,7.152331486,8.48804665,3921.906459,29.86279442,10209.18352,27.2,2.170621197,0.066615706,90.01889611,18.8,3.92664,10.2,88.95658112,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
332,Serbia,2007,Europe,False,73.63170732,7381579,6.971408026,9.37001324,4040.44002,30.15206952,11236.22508,33.15,2.25051717,0.066006685,90.38668497,19.2,3.89485,10.2,89.50074005,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
333,Serbia,2008,Europe,False,73.88536585,7350222,6.779387321,9.47590065,4159.137225,30.44134461,12632.07784,35.6,2.129798112,0.065402892,90.75583673,19.7,3.73867,10.4,90.46381378,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
334,Serbia,2009,Europe,False,73.98536585,7320807,6.402299491,9.3397665,4291.843158,30.73061971,12533.96547,38.1,2.157276458,0.064803932,91.12630424,20.2,3.25468,10.4,91.48445892,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
335,Serbia,2010,Europe,False,74.33658537,7291436,6.459632708,9.52071667,4224.397665,31.01989481,12798.27213,40.9,2.085965342,0.064210157,91.49811595,20.6,3.32,10.4,91.42762756,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
336,Slovenia,2005,Europe,False,77.61219512,2000474,7.958113965,7.99595737,6830.705073,61.56901688,23852.64304,46.81,1.420197162,0.0,99.5,17.9,4.7,11.7,97.18781281,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
337,Slovenia,2006,Europe,False,78.08658537,2006868,8.117126246,7.82322741,6917.860467,61.63853029,25720.44955,54.01,1.542182213,0.0,99.5,18.2,5.7,11.8,96.97823334,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
338,Slovenia,2007,Europe,False,78.56097561,2018122,8.066906107,7.51139164,7123.537771,61.70804369,27570.14519,56.74,1.442914542,0.0,99.5,18.6,5.7,11.8,98.65696716,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
339,Slovenia,2008,Europe,False,78.76585366,2021316,8.588464451,7.85466576,7137.824175,61.75854504,29604.29147,58.0,1.492919141,0.0,99.5,19.0,5.16,11.9,98.79871368,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
340,Slovenia,2009,Europe,False,78.97073171,2039669,7.604175103,8.540802,6920.244039,61.82926466,27537.75846,64.0,1.586156825,0.0,99.5,19.4,5.09,12.1,98.74992371,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
341,Slovenia,2010,Europe,False,79.42195122,2048583,7.70288523,8.56503296,6104.421845,61.89752906,27826.87234,70.0,1.603125212,0.0,99.5,19.8,4.59,12.1,98.9493866,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
342,South Africa,2005,Africa,False,53.447,47880595,7.887328758,7.68997431,4589.905059,14.50518098,10790.33064,7.48854253,1.38376969,8.755294376,87.16428233,20.6,4.12599,8.9,87.39671326,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
343,South Africa,2006,Africa,False,53.795,48489464,7.832423319,7.6922164,4636.930681,14.47517497,11599.10318,7.607139675,1.290746983,8.080454871,87.67812704,21.1,4.14354,9.0,90.6488266,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
344,South Africa,2007,Africa,False,54.452,49119766,8.083507514,7.68138409,4721.932996,14.44516895,12390.08682,8.065375174,1.177517253,7.418573476,88.18248627,21.7,4.19085,9.1,92.33537292,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
345,South Africa,2008,Africa,False,55.36,49779472,8.572609815,7.88024807,4851.692494,14.41516293,12857.98651,8.43,1.145843314,6.769448742,88.67766946,22.2,4.15923,9.7,90.8973999,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
346,South Africa,2009,Africa,False,56.46,50477013,8.007605605,8.52350235,4665.176039,14.38515691,12565.29277,10.0,1.214002043,6.133518215,89.16270481,22.8,4.09415,10.1,92.51190186,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
347,South Africa,2010,Africa,False,57.669,51216967,8.304084027,8.66596985,4428.154257,14.3551509,12913.54048,24.0,1.115808251,5.510287147,89.63843841,23.3,4.02,10.0,93.73719788,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
348,Spain,2005,Europe,False,80.17073171,43653155,8.029202013,7.73195314,5892.307411,35.70425174,27606.93405,47.88,1.387177754,0.0,99.99999778,21.6,4.98,8.9,117.3422318,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
349,Spain,2006,Europe,False,80.82195122,44397319,7.698212561,7.82912683,6111.219223,36.00299812,30720.22221,50.37,1.370007461,0.0,100.0000022,22.1,5.15,9.0,117.3375473,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
350,Spain,2007,Europe,False,80.87317073,45226803,7.842252141,7.9183569,6105.075849,36.28442027,32469.53045,55.11,1.363106312,0.0,99.99999785,22.5,5.09,9.1,116.3560486,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
351,Spain,2008,Europe,False,81.17560976,45954106,7.056387715,8.3818779,6054.374438,36.59795108,33263.2724,59.6,1.367620485,0.0,100.0,23.0,4.92,9.2,115.5262909,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
352,Spain,2009,Europe,False,81.47560976,46362946,6.200856827,9.10707188,6025.772757,36.89928809,32092.36482,62.4,1.358353837,0.0,99.9999979,23.5,4.98,9.3,115.0287933,"{'scatterPlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'heatMap_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}, 'timePlot_annotations': {'x_coordinate': '', 'y_coordinate': '', 'annotation': ''}}"
